id_product;active;Name;"Categories (x,y,z...)";"Price tax excluded or Price tax included";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;"Minimal quantity";Visibility;"Additional shipping cost";Unity;"Unit price";"Short description";Description;"Tags (x,y,z...)";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";image_url;image_url2;"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position)";"Available online only (0 = No, 1 = Yes)";Cond;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Out of stock";ID;"Action when out of stock";"Depends on stock";Warehouse
474;0;"Consulta Dr Gabriel Contreras";Juguetes;129.830000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;consulta-dr-gabriel-contreras;;;0;;"2023-11-02 20:27:50";0;https://inversionesrpz.com/img/p/3/4/0/340.jpg;https://inversionesrpz.com/img/p/1/2/9/3/1293.jpg;0;;0;new;0;0;0;2;1;;;
475;1;"KEXA 10CM";Juguetes;135.680000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;kexa-10cm;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/2/6/1226.jpg;;0;;0;new;0;0;0;2;1;;;
476;1;"KURADERM PLATA";Juguetes;530.440000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;kuraderm-plata;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/2/7/1227.jpg;;0;;0;new;0;0;0;2;1;;;
477;1;"LAVEFORTE 120ML";Juguetes;341.540000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;laveforte-120ml;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/2/8/1228.jpg;;0;;0;new;0;0;0;2;1;;;
478;1;"LAVESANA POMADA 15GR";Juguetes;288.910000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;lavesana-pomada-15gr;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/2/9/1229.jpg;;0;;0;new;0;0;0;2;1;;;
479;1;"pulpa de cochino";Alimentos,Cochino,Home,Proteínas;117.550000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;473;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-04-25 09:47:01";1;https://inversionesrpz.com/img/p/3/4/5/345.jpg;;0;;0;new;0;0;0;2;1;;;
480;1;"LAVESANA POMADA 100GR";Juguetes;630.450000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;lavesana-pomada-100gr;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/3/0/1230.jpg;;0;;0;new;0;0;0;2;1;;;
481;1;"CHAMPU LINVET 200ML";Juguetes;204.110000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;champu-linvet-200ml;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/3/1/1231.jpg;;0;;0;new;0;0;0;2;1;;;
482;1;"LISOCAN CACHORRO";Juguetes;307.040000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;lisocan-cachorro;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/3/2/1232.jpg;;0;;0;new;0;0;0;2;1;;;
483;1;"LISOCAN RAZA MEDIANAS";Juguetes;371.370000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;lisocan-raza-medianas;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/3/3/1233.jpg;;0;;0;new;0;0;0;2;1;;;
484;1;"LISOCAN RAZA GRANDES";Juguetes;500.030000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;lisocan-raza-grandes;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/3/4/1234.jpg;;0;;0;new;0;0;0;2;1;;;
485;1;"Dr Abelardo J. Bachour D.";Home,Ortopedia,Salud,Traumatología;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999998;1;both;0.000000;;0.000000;;;;;;;dr-abelardo-j-bachour-d;;;1;;"2023-05-12 10:07:52";1;https://inversionesrpz.com/img/p/3/5/9/359.jpg;;0;;0;new;0;0;0;2;1;;;
486;1;"DR. ALEXANDER CARRERO";Juguetes;424.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;dr-alexander-carrero;;;0;;"2023-11-02 20:27:52";0;https://inversionesrpz.com/img/p/1/2/3/5/1235.jpg;;0;;0;new;0;0;0;2;1;;;
487;1;"DR. ALEXANDER CARRERO";Juguetes;551.500000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;dr-alexander-carrero;;;0;;"2023-11-02 20:27:52";0;https://inversionesrpz.com/img/p/1/2/3/6/1236.jpg;;0;;0;new;0;0;0;2;1;;;
488;1;"DR. ALEXANDER CARRERO";Juguetes;131.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;dr-alexander-carrero;;;0;;"2023-11-02 20:27:52";0;https://inversionesrpz.com/img/p/1/2/3/7/1237.jpg;;0;;0;new;0;0;0;2;1;;;
489;1;"MATAGUSANO EQ335";Juguetes;469.620000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;matagusano-eq335;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/3/8/1238.jpg;;0;;0;new;0;0;0;2;1;;;
490;1;"dr. CARLOS TOVAR";Home,Salud;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dr-carlos-tovar;;;1;;"2023-05-12 15:25:50";1;https://inversionesrpz.com/img/p/3/5/5/355.jpg;;0;;0;new;0;0;0;2;1;;;
491;1;"DR. ALEXANDER CARRERO";Ginecología,Home,Obstetricia,Salud;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dr-alexander-carrero;;;1;;"2023-05-12 15:35:17";1;https://inversionesrpz.com/img/p/3/6/0/360.jpg;;0;;0;new;0;0;0;2;1;;;
492;1;"DR. CHAMBERLAIN CHERUBINI";Home,Ortopedia,Salud,Traumatología;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999998;1;both;0.000000;;0.000000;;;;;;;dr-chamberlain-cherubini;;;1;;"2023-05-12 15:53:26";1;https://inversionesrpz.com/img/p/3/5/8/358.jpg;;0;;0;new;0;0;0;2;1;;;
493;1;"DRA. FLORINDA DUQUE";Home,Ortopedia,Salud,Traumatología;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dra-florinda-duque;;;1;;"2023-05-12 16:02:19";1;https://inversionesrpz.com/img/p/3/6/1/361.jpg;;0;;0;new;0;0;0;2;1;;;
494;1;"DR. JESUS VERA";"Cirugía General,Home,Salud";701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dr-jesus-vera;;;1;;"2023-05-12 16:12:39";1;https://inversionesrpz.com/img/p/3/6/2/362.jpg;;0;;0;new;0;0;0;2;1;;;
495;1;"DR.  KERWING TORO";Home,Salud;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dr-kerwing-toro;;;1;;"2023-05-12 16:18:59";1;https://inversionesrpz.com/img/p/3/6/3/363.jpg;;0;;0;new;0;0;0;2;1;;;
496;1;"DR. LUIS GUERRA";Home,Infectologo,Internista,Salud;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dr-luis-guerra;;;1;;"2023-05-12 16:28:03";1;https://inversionesrpz.com/img/p/3/6/4/364.jpg;;0;;0;new;0;0;0;2;1;;;
497;1;"DR. MANUEL MONTANA";"Home,Salud,Traumatología,Traumatología mano";701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999997;1;both;0.000000;;0.000000;;;;;;;dr-manuel-montana;;;1;;"2023-05-12 16:32:59";1;https://inversionesrpz.com/img/p/3/6/5/365.jpg;;0;;0;new;0;0;0;2;1;;;
498;1;"DR. ROGER MARTINEZ";Home,Ortopedia,Salud,Traumatología;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999998;1;both;0.000000;;0.000000;;;;;;;dr-roger-martinez;;;1;;"2023-05-12 16:56:11";1;https://inversionesrpz.com/img/p/3/6/6/366.jpg;;0;;0;new;0;0;0;2;1;;;
499;1;"DR. SAUL VIEIRA";"Cirugía General,Cirugía oncológica,Home,Salud";701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999998;1;both;0.000000;;0.000000;;;;;;;dr-saul-vieira;;;1;;"2023-05-12 17:03:18";1;https://inversionesrpz.com/img/p/3/6/7/367.jpg;;0;;0;new;0;0;0;2;1;;;
500;1;"DRA. GERALDINE MENDOZA";"Cirugía General,Home,Salud,UROLOGIA";701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dra-geraldine-mendoza;;;1;;"2023-05-12 18:48:08";1;https://inversionesrpz.com/img/p/3/6/8/368.jpg;;0;;0;new;0;0;0;2;1;;;
501;1;"DRA. MAGALYS GUZMAN ";Ortopedia,Salud,Traumatología;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dra-magalys-guzman;;;1;;"2023-05-12 18:54:29";1;https://inversionesrpz.com/img/p/3/6/9/369.jpg;;0;;0;new;0;0;0;2;1;;;
502;1;"MELOVET PLUS";Juguetes;58.480000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;melovet-plus;;;1;;"2023-11-02 20:27:49";1;https://inversionesrpz.com/img/p/1/2/3/9/1239.jpg;;0;;0;new;0;0;0;2;1;;;
503;1;"METADOL DR PET";Juguetes;389.500000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;metadol-dr-pet;;;1;;"2023-11-02 20:27:53";1;https://inversionesrpz.com/img/p/1/2/4/0/1240.jpg;;0;;0;new;0;0;0;2;1;;;
504;1;"DRA. NOHEMI MELENDEZ";"Cirugía General,Home,Salud";701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dra-nohemi-melendez;;;1;;"2023-05-12 19:13:49";1;https://inversionesrpz.com/img/p/3/7/2/372.jpg;;0;;0;new;0;0;0;2;1;;;
505;1;"DRA. NORMELIS SILVA";Home,Ortopedia,Salud,Traumatología;701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dra-normelis-silva;;;1;;"2023-05-12 19:17:55";1;https://inversionesrpz.com/img/p/3/7/3/373.jpg;;0;;0;new;0;0;0;2;1;;;
506;1;"DRA. VANESSA PIFANO";"Cirugía General,Cirugía oncológica,Home,Salud";701.800000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999997;1;both;0.000000;;0.000000;;;;;;;dra-vanessa-pifano;;;1;;"2023-05-12 19:22:37";1;https://inversionesrpz.com/img/p/3/7/4/374.jpg;;0;;0;new;0;0;0;2;1;;;
507;1;"LIC. CHRISTOPHER TELLERIA";Fisioterapia,Home,Salud;0.000000;0;0.000000;0;;;;;;;;"Servicios Medicos";;;0.000000;0.000000;0.000000;0.000000;0.000000;999999994;1;both;0.000000;;0.000000;;;;;;;lic-christopher-telleria;;;1;;"2023-05-12 19:34:23";1;https://inversionesrpz.com/img/p/3/7/5/375.jpg;;0;;0;new;0;0;0;2;1;;;
508;0;meidco;Home,Salud;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;meidco;;;1;;"2023-05-19 17:09:57";1;;;0;;0;new;0;0;0;2;1;;;
509;0;test;Home;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;test;;;1;;"2023-05-19 17:11:34";1;;;0;;0;new;0;0;0;2;1;;;
510;0;"Dr. Prueba";Home,Salud;0.000000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;999999999;1;both;0.000000;;0.000000;;;;;;;dr-prueba;;;1;;"2023-05-23 19:14:33";1;;;0;;0;new;0;0;0;2;1;;;
511;1;"MIRRAPEL 236 ML";Juguetes;1043.930000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;mirrapel-236-ml;;;1;;"2023-11-02 20:27:53";1;https://inversionesrpz.com/img/p/1/2/4/1/1241.jpg;;0;;0;new;0;0;0;2;1;;;
512;1;"NIMESULIDE 10 TAB";Juguetes;102.350000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;nimesulide-10-tab;;;1;;"2023-11-02 20:27:53";1;https://inversionesrpz.com/img/p/1/2/4/2/1242.jpg;;0;;0;new;0;0;0;2;1;;;
513;1;"CHULETON DE PALETA 1/2 KG";Alimentos,Cochino,Home,Proteínas;96.500000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9986;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-06-07 18:33:56";1;https://inversionesrpz.com/img/p/3/7/6/376.jpg;;0;;0;new;0;0;0;2;1;;;
514;1;test;Juguetes;304.110000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;test;;;0;;"2023-11-02 20:27:54";0;https://inversionesrpz.com/img/p/1/2/4/3/1243.jpg;;0;;0;new;0;0;0;2;1;;;
515;1;"OMEPRAZOL 20MG CALOX";Juguetes;166.090000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;omeprazol-20mg-calox;;;1;;"2023-11-02 20:27:53";1;https://inversionesrpz.com/img/p/1/2/4/4/1244.jpg;;0;;0;new;0;0;0;2;1;;;
516;1;"SIGMA OTISIG 10 ML";Juguetes;149.130000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;sigma-otisig-10-ml;;;1;;"2023-11-02 20:27:53";1;https://inversionesrpz.com/img/p/1/2/4/5/1245.jpg;;0;;0;new;0;0;0;2;1;;;
517;0;"TOCINO 1/2 KG";Alimentos,Cochino,Home,Proteínas;102.730000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;980;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-06-12 10:23:04";1;https://inversionesrpz.com/img/p/3/7/7/377.jpg;;0;;0;new;0;0;0;2;1;;;
518;0;"ATUN ROBIN HOOD 175G";Alimentos,Enlatados,Home,Víveres;0.000000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;71;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-06-22 11:25:12";1;https://inversionesrpz.com/img/p/3/7/8/378.jpg;https://inversionesrpz.com/img/p/3/7/9/379.jpg;0;;0;new;0;0;0;2;1;;;
519;0;"Cash on Delivery Fee";Home;0.000000;0;0.000000;0;;;;;COD;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;100;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-07-04 18:37:42";1;;;0;;0;new;0;0;0;2;1;;;
520;0;Veterinario;Home,Juguetes;0.000000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;0;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-09-27 20:48:14";1;;;0;;0;new;0;0;0;2;1;;;
521;1;"pork belly 1/2 kg";Alimentos,Cochino,Home,Proteínas;102.460000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9974;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-10 09:41:12";1;https://inversionesrpz.com/img/p/3/8/1/381.jpg;;0;;0;new;0;0;0;2;1;;;
522;1;OTREK;Juguetes;194.750000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;otrek;;;1;;"2023-11-02 20:27:53";1;https://inversionesrpz.com/img/p/1/2/4/6/1246.jpg;;0;;0;new;0;0;0;2;1;;;
523;0;"TOMATE 1/2 KG";"Alimentos,Delivery,Home,VEGETALES Y LEGUMBRES";80.000000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-13 11:46:09";1;https://inversionesrpz.com/img/p/3/8/3/383.jpg;;0;;0;new;0;0;0;2;1;;;
524;1;"PREDNISONA 50MG";Juguetes;150.890000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;prednisona-50mg;;;1;;"2023-11-02 20:27:53";1;https://inversionesrpz.com/img/p/1/2/4/7/1247.jpg;;0;;0;new;0;0;0;2;1;;;
525;1;"LENTEJAS SAN CIPRIANO 500GR";Alimentos,Granos,Home,Víveres;42.460000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-13 17:07:50";1;https://inversionesrpz.com/img/p/3/8/4/384.jpg;;0;;0;new;0;0;0;2;1;;;
526;1;"CARAOTAS NEGRAS SAN CIPRIANO 500GR";Alimentos,Granos,Home,Víveres;34.040000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9999;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-13 17:13:56";1;https://inversionesrpz.com/img/p/3/8/5/385.jpg;;0;;0;new;0;0;0;2;1;;;
527;1;"ACEITE DE SOYA SAN CIPRIANO 1 LITRO";aceite,Alimentos,Home,Víveres;110.880000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-13 17:17:36";1;https://inversionesrpz.com/img/p/3/8/6/386.jpg;;0;;0;new;0;0;0;2;1;;;
528;1;"LECHE COMPLETA SAN CIPRIANO 200GR";Alimentos,Home,Lacteos,Víveres;92.990000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-13 17:23:08";1;https://inversionesrpz.com/img/p/3/8/7/387.jpg;;0;;0;new;0;0;0;2;1;;;
529;1;"LECHE COMPLETA SAN CIPRIANO 400GR";Alimentos,Home,Lacteos,Víveres;169.480000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9995;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-13 17:25:11";1;https://inversionesrpz.com/img/p/3/8/8/388.jpg;;0;;0;new;0;0;0;2;1;;;
530;1;"LECHE COMPLETA SAN CIPRIANO 900GR";Alimentos,Home,Lacteos,Víveres;327.040000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-13 17:26:54";1;https://inversionesrpz.com/img/p/3/8/9/389.jpg;;0;;0;new;0;0;0;2;1;;;
531;1;"Aceite de oliva 250 ml San Cipriano";aceite,Alimentos,Home,Víveres;228.090000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-16 10:35:00";1;https://inversionesrpz.com/img/p/3/9/0/390.jpg;;0;;0;new;0;0;0;2;1;;;
532;1;"Aceite de oliva 500 ml San cipriano";aceite,Alimentos,Home,Víveres;403.180000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-16 10:58:54";1;https://inversionesrpz.com/img/p/3/9/1/391.jpg;;0;;0;new;0;0;0;2;1;;;
533;1;"Ketchup 400 g San Cipriano";Alimentos,Home,Víveres;88.080000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-16 11:03:15";1;https://inversionesrpz.com/img/p/3/9/2/392.jpg;;0;;0;new;0;0;0;2;1;;;
534;1;"Mayonesa 750 g San Cipriano";Alimentos,Home,Salsas,Víveres;180.710000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-16 11:04:49";1;https://inversionesrpz.com/img/p/3/9/3/393.jpg;;0;;0;new;0;0;0;2;1;;;
535;1;"Mostaza 370 g San Cipriano";Alimentos,Home,Salsas,Víveres;101.060000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9999;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-16 11:06:28";1;https://inversionesrpz.com/img/p/3/9/4/394.jpg;;0;;0;new;0;0;0;2;1;;;
536;1;"Salsa Barbacue 400 g San Cipriano";Alimentos,Home,Salsas,Víveres;104.220000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-16 11:07:59";1;https://inversionesrpz.com/img/p/3/9/5/395.jpg;;0;;0;new;0;0;0;2;1;;;
537;0;"Salsa barbecue 1.01 kg";Alimentos,Home,Salsas,Víveres;0.000000;51;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;;;;1;;"2023-10-16 11:10:01";1;https://inversionesrpz.com/img/p/3/9/6/396.jpg;;0;;0;new;0;0;0;2;1;;;
538;1;"MAIZ P/COTUFA PANTERA 500G";Alimentos,Home,Víveres;43.510000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9999;1;both;0.000000;;0.000000;;;;;;;maiz-p-cotufa-pantera-500g;;;1;;"2023-10-16 19:45:46";1;https://inversionesrpz.com/img/p/7/6/0/760.jpg;https://inversionesrpz.com/img/p/7/6/0/760.jpg;0;;0;new;0;0;0;2;1;;;
539;1;"OREO CHOCOLATE TUBO";Alimentos,Home,Víveres;33.690000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;oreo-chocolate-tubo;;;1;;"2023-10-16 19:45:46";1;https://inversionesrpz.com/img/p/7/6/1/761.jpg;https://inversionesrpz.com/img/p/7/6/1/761.jpg;0;;0;new;0;0;0;2;1;;;
540;1;"OREO FRESA TUBO";Alimentos,Home,Víveres;36.140000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;oreo-fresa-tubo;;;1;;"2023-10-16 19:45:51";1;https://inversionesrpz.com/img/p/7/6/2/762.jpg;https://inversionesrpz.com/img/p/7/6/2/762.jpg;0;;0;new;0;0;0;2;1;;;
541;1;"PAPEL ALUMINIO ALNAFOL 6.7M";Alimentos,Home,Víveres;80.710000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;9998;1;both;0.000000;;0.000000;;;;;;;papel-aluminio-alnafol-67m;;;1;;"2023-10-16 19:45:51";1;https://inversionesrpz.com/img/p/7/6/3/763.jpg;https://inversionesrpz.com/img/p/7/6/3/763.jpg;0;;0;new;0;0;0;2;1;;;
542;1;"PASSATA SINDONI 480G";Home;112.640000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;passata-sindoni-480g;;;1;;"2023-10-16 19:45:51";1;https://inversionesrpz.com/img/p/7/6/4/764.jpg;https://inversionesrpz.com/img/p/7/6/4/764.jpg;0;;0;new;0;0;0;2;1;;;
543;1;"PAÑAL ECOSOFT XL";Alimentos,Home,Víveres;143.870000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;panal-ecosoft-xl;;;1;;"2023-10-16 19:45:51";1;https://inversionesrpz.com/img/p/7/6/5/765.jpg;https://inversionesrpz.com/img/p/7/6/5/765.jpg;0;;0;new;0;0;0;2;1;;;
544;1;"PAÑAL LANDA 3 MIDI 4-9K";Home;77.550000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;panal-landa-3-midi-4-9k;;;1;;"2023-10-16 19:45:51";1;https://inversionesrpz.com/img/p/7/6/6/766.jpg;https://inversionesrpz.com/img/p/1/0/8/6/1086.jpg;0;;0;new;0;0;0;2;1;;;
545;1;"PAÑAL LANDA 4JUNI 11-25KG";Home;77.550000;0;0.000000;0;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;0.000000;10000;1;both;0.000000;;0.000000;;;;;;;panal-landa-4juni-11-25kg;;;1;;"2023-10-16 19:45:51";1;https://inversionesrpz.com/img/p/7/6/7/767.jpg;https://inversionesrpz.com/img/p/7/6/7/767.jpg;0;;0;new;0;0;0;2;1;;;
